community_id,num_locations,num_transactions,avg_sale_price,sale_price_std,price_per_sqft,locations,sale_price_trend,sale_price_volatility
48,32,302,2200381.178807947,1499230.172105773,861.6456964773389,"8928d54018bffff, 8928d54010fffff, 8928d540117ffff, 8928d540163ffff, 8928d5403a3ffff, 8928d540177ffff, 8928d5401cfffff, 8928d540157ffff, 8928d54010bffff, 8928d540173ffff, 8928d540113ffff, 8928d5401c3ffff, 8928d540167ffff, 8928d54011bffff, 8928d54019bffff, 8928d54016fffff, 8928d540147ffff, 8928d54056fffff, 8928d54017bffff, 8928d54018fffff, 8928d540103ffff, 8928d540ed3ffff, 8928d54016bffff, 8928d540153ffff, 8928d54014fffff, 8928d5401c7ffff, 8928d5403b7ffff, 8928d5403a7ffff, 8928d540143ffff, 8928d5403b3ffff, 8928d540567ffff, 8928d5401d7ffff",0.08956387232118389,0.4701136841994104
49,18,180,1188880.95,441859.76282067987,681.3843968251247,"8928d540a47ffff, 8928d540a0bffff, 8928d54e493ffff, 8928d540a6fffff, 8928d54e49bffff, 8928d540a63ffff, 8928d540a6bffff, 8928d540a57ffff, 8928d540a1bffff, 8928d54e4d7ffff, 8928d540a77ffff, 8928d540a73ffff, 8928d540a7bffff, 8928d540a03ffff, 8928d540a67ffff, 8928d540a0fffff, 8928d540a2bffff, 8928d54e4d3ffff",0.06589046297797443,0.3447581756145867
50,15,139,1233286.0215827338,434749.23503218667,714.191696493824,"8928d540123ffff, 8928d54012fffff, 8928d540e93ffff, 8928d540e97ffff, 8928d540133ffff, 8928d540137ffff, 8928d54013bffff, 8928d5401abffff, 8928d540c5bffff, 8928d540127ffff, 8928d540107ffff, 8928d540ccbffff, 8928d540c53ffff, 8928d54012bffff, 8928d5401afffff",0.05281009226822722,0.41822098879926195
51,29,329,1604914.3343465046,670950.1963538125,875.6957999840429,"8928d540e83ffff, 8928d540e0bffff, 8928d540e77ffff, 8928d540e4bffff, 8928d540e53ffff, 8928d540e47ffff, 8928d540e57ffff, 8928d540ecbffff, 8928d540e43ffff, 8928d540ec7ffff, 8928d540e13ffff, 8928d540e8bffff, 8928d540e9bffff, 8928d540ecfffff, 8928d540ec3ffff, 8928d540edbffff, 8928d540e8fffff, 8928d540e07ffff, 8928d540ed7ffff, 8928d540e1bffff, 8928d540e17ffff, 8928d540e5bffff, 8928d541db3ffff, 8928d540327ffff, 8928d540e73ffff, 8928d540e0fffff, 8928d540e3bffff, 8928d540e03ffff, 8928d540e4fffff",0.06846729171137096,0.37704324333691025
52,10,182,1074906.8626373627,443871.9034543833,728.6165713219713,"8928d540813ffff, 8928d5408cfffff, 8928d54080fffff, 8928d540857ffff, 8928d540803ffff, 8928d54080bffff, 8928d540873ffff, 8928d540847ffff, 8928d5408c7ffff, 8928d54081bffff",0.05761157964292546,0.3243498969283591
53,9,62,2023525.322580645,1324215.9017341323,815.9884956669528,"8928d540303ffff, 8928d540307ffff, 8928d5403afffff, 8928d540337ffff, 8928d540333ffff, 8928d540317ffff, 8928d54030bffff, 8928d5403abffff, 8928d54030fffff",0.2704915874393644,0.7771929620367853
54,27,392,1061874.9107142857,403780.9520058616,675.8542452422207,"8928d540d53ffff, 8928d540c2bffff, 8928d540d47ffff, 8928d540d57ffff, 8928d540817ffff, 8928d5408d7ffff, 8928d5408b7ffff, 8928d5408b3ffff, 8928d540d4bffff, 8928d540d43ffff, 8928d540c23ffff, 8928d5408abffff, 8928d54088bffff, 8928d54089bffff, 8928d540d5bffff, 8928d540897ffff, 8928d540887ffff, 8928d5408bbffff, 8928d540c27ffff, 8928d540883ffff, 8928d5408a3ffff, 8928d54088fffff, 8928d540d0bffff, 8928d540c6fffff, 8928d540893ffff, 8928d540c2fffff, 8928d540d4fffff",0.018283170673212435,0.21017300214539214
55,22,363,1240138.9063360882,465724.54976672446,782.8709578853021,"8928d540eb3ffff, 8928d540ea7ffff, 8928d540e37ffff, 8928d540eb7ffff, 8928d540c4bffff, 8928d540c6bffff, 8928d540e87ffff, 8928d540e27ffff, 8928d540eabffff, 8928d540c47ffff, 8928d5408cbffff, 8928d540c7bffff, 8928d540c43ffff, 8928d5408c3ffff, 8928d540e33ffff, 8928d540ebbffff, 8928d5408dbffff, 8928d540eafffff, 8928d540ea3ffff, 8928d5408d3ffff, 8928d540e23ffff, 8928d540c4fffff",0.023669879475255836,0.2696831985865786
56,86,348,2513392.4827586208,1047667.771476292,839.5246574998207,"8928d54326bffff, 8928d54322fffff, 8928d5589b7ffff, 8928d5416b7ffff, 8928d541503ffff, 8928d5414c3ffff, 8928d558937ffff, 8928d5415c7ffff, 8928d54150fffff, 8928d5415cfffff, 8928d541583ffff, 8928d541457ffff, 8928d5414bbffff, 8928d54158bffff, 8928d5589b3ffff, 8928d54320fffff, 8928d541487ffff, 8928d541413ffff, 8928d54158fffff, 8928d54322bffff, 8928d541513ffff, 8928d543267ffff, 8928d54327bffff, 8928d5414cfffff, 8928d543277ffff, 8928d541483ffff, 8928d54326fffff, 8928d543247ffff, 8928d541493ffff, 8928d54336bffff, 8928d54144bffff, 8928d541697ffff, 8928d54335bffff, 8928d5589a3ffff, 8928d5415d7ffff, 8928d543263ffff, 8928d54151bffff, 8928d54337bffff, 8928d541507ffff, 8928d558987ffff, 8928d541447ffff, 8928d5414afffff, 8928d543273ffff, 8928d54149bffff, 8928d541437ffff, 8928d54144fffff, 8928d5414b3ffff, 8928d5414cbffff, 8928d54334fffff, 8928d541593ffff, 8928d543223ffff, 8928d558923ffff, 8928d54159bffff, 8928d541443ffff, 8928d54323bffff, 8928d541497ffff, 8928d543363ffff, 8928d5415bbffff, 8928d541453ffff, 8928d54334bffff, 8928d54336fffff, 8928d5414a3ffff, 8928d54148bffff, 8928d5414c7ffff, 8928d5415cbffff, 8928d5589a7ffff, 8928d5414dbffff, 8928d5414d7ffff, 8928d543343ffff, 8928d5416b3ffff, 8928d541417ffff, 8928d55892fffff, 8928d54147bffff, 8928d5589bbffff, 8928d558933ffff, 8928d5414d3ffff, 8928d5414a7ffff, 8928d541587ffff, 8928d54145bffff, 8928d541517ffff, 8928d541553ffff, 8928d54146bffff, 8928d558927ffff, 8928d5415dbffff, 8928d543237ffff, 8928d543227ffff",0.051224022442294716,0.3036907297392557
57,13,110,1072135.7727272727,361801.1766257982,430.28218128913585,"8928d42c407ffff, 8928d42c497ffff, 8928d42e267ffff, 8928d42e22fffff, 8928d42c4bbffff, 8928d42e34fffff, 8928d42c4a3ffff, 8928d42e34bffff, 8928d42e343ffff, 8928d42c4b3ffff, 8928d42c413ffff, 8928d42e35bffff, 8928d42e3cbffff",0.06895290245888455,0.3569226290906529
58,3,4,953762.5,183414.74645935642,448.67533731486424,"8928d42c243ffff, 8928d42c20bffff, 8928d42c247ffff",0.17782758647904218,0.4230660950473108
59,14,181,1466249.723756906,507647.321938126,428.5664220386649,"8928d42c087ffff, 8928d42c0b3ffff, 8928d42c013ffff, 8928d42c0abffff, 8928d42c0d7ffff, 8928d42c017ffff, 8928d42c08bffff, 8928d42c08fffff, 8928d42c003ffff, 8928d42c083ffff, 8928d42c0afffff, 8928d42c0bbffff, 8928d42c0a3ffff, 8928d42c01bffff",0.06611306448888542,0.3193413993669019
60,11,59,730889.8305084746,208666.5913299477,530.6255419664134,"8928d42f3a3ffff, 8928d42f3b7ffff, 8928d42f3bbffff, 8928d42f3b3ffff, 8928d42f14bffff, 8928d42f14fffff, 8928d42f317ffff, 8928d42f387ffff, 8928d42f147ffff, 8928d42f38fffff, 8928d42f17bffff",0.04298500227947513,0.22092968821089684
61,16,209,1222644.7368421052,327247.20684755134,423.3474667680356,"8928d42e377ffff, 8928d42e36bffff, 8928d42e373ffff, 8928d42c4b7ffff, 8928d42c4a7ffff, 8928d42e36fffff, 8928d42e367ffff, 8928d42e363ffff, 8928d42c59bffff, 8928d42c5d7ffff, 8928d42c58bffff, 8928d42e30bffff, 8928d42e347ffff, 8928d42e37bffff, 8928d42e30fffff, 8928d42c5d3ffff",0.03887134782198326,0.2551521744384326
62,16,171,1087461.216374269,296605.5070370732,402.76137098935465,"8928d42c1cfffff, 8928d42c1c7ffff, 8928d42c0b7ffff, 8928d42c54fffff, 8928d42c567ffff, 8928d42c1d3ffff, 8928d42c57bffff, 8928d42c19bffff, 8928d42c547ffff, 8928d42c56bffff, 8928d42c1dbffff, 8928d42c56fffff, 8928d42c1c3ffff, 8928d42c0a7ffff, 8928d42c1d7ffff, 8928d42c193ffff",0.028473462256461638,0.21234609808835272
63,16,23,1249632.1739130435,440952.6238868133,668.534085482259,"8928d42c2bbffff, 8928d42c31bffff, 8928d42c15bffff, 8928d42c07bffff, 8928d42c02fffff, 8928d42c303ffff, 8928d42c047ffff, 8928d42c073ffff, 8928d42c3dbffff, 8928d42c3c3ffff, 8928d42c317ffff, 8928d42c39bffff, 8928d42c3c7ffff, 8928d42c38fffff, 8928d42c2afffff, 8928d42c3d3ffff",0.10816275501821113,0.4377557295904896
64,11,49,905594.8979591837,205651.55522836858,431.69597797811025,"8928d42c45bffff, 8928d42f12fffff, 8928d42c4dbffff, 8928d42c44bffff, 8928d42c687ffff, 8928d42c6afffff, 8928d42c68fffff, 8928d42c6bbffff, 8928d42c6b3ffff, 8928d42c617ffff, 8928d42c6abffff",0.03252163095508744,0.22239048299343958
65,12,46,1201106.5217391304,567490.0340638722,472.4821783844867,"8928d42c503ffff, 8928d42c50fffff, 8928d42ea13ffff, 8928d42c533ffff, 8928d42c5a7ffff, 8928d42ea1bffff, 8928d42c50bffff, 8928d42c573ffff, 8928d42ead3ffff, 8928d42c577ffff, 8928d42c523ffff, 8928d42ea43ffff",0.16723424738598444,0.6502914770506636
66,6,11,873495.4545454546,397186.3373408606,455.62712615763576,"8928d42d50bffff, 8928d42f353ffff, 8928d42d4a3ffff, 8928d42d5cfffff, 8928d42d573ffff, 8928d42d4a7ffff",0.16648322853435332,0.3858880229136089
67,13,144,995332.6388888889,242939.82567701966,439.4436853491877,"8928d42c54bffff, 8928d42c097ffff, 8928d42c543ffff, 8928d42c093ffff, 8928d42c553ffff, 8928d42c42fffff, 8928d42c557ffff, 8928d42c5cfffff, 8928d42c427ffff, 8928d42c42bffff, 8928d42c55bffff, 8928d42c5cbffff, 8928d42c51bffff",0.033998333849950185,0.23443590095361025
68,11,82,1351046.9512195121,770145.0610249947,446.2605004695495,"8928d42c457ffff, 8928d42c46fffff, 8928d42c47bffff, 8928d42c467ffff, 8928d42c6b7ffff, 8928d42c44fffff, 8928d42c46bffff, 8928d42c447ffff, 8928d42c463ffff, 8928d42c477ffff, 8928d42c473ffff",0.16505087090834708,0.7016409154182621
69,15,85,706834.2352941176,186300.64364845064,553.0699299302298,"8928d42f12bffff, 8928d42f16fffff, 8928d42c6c7ffff, 8928d42c6d7ffff, 8928d42c6d3ffff, 8928d42f10fffff, 8928d42f3a7ffff, 8928d42f177ffff, 8928d42c69bffff, 8928d42f16bffff, 8928d42f11bffff, 8928d42f167ffff, 8928d42f163ffff, 8928d42c68bffff, 8928d42c613ffff",0.030208447494392894,0.2838945830726248
70,124,768,1112283.7278645833,719332.8994581001,528.6109792503415,"8928d54ed1bffff, 8928d545323ffff, 8928d54ec33ffff, 8928d545a57ffff, 8928d54ed77ffff, 8928d54ed27ffff, 8928d54ec6fffff, 8928d54e9b7ffff, 8928d54e817ffff, 8928d545a43ffff, 8928d545a4fffff, 8928d545a53ffff, 8928d54ed6bffff, 8928d545a0bffff, 8928d54ec6bffff, 8928d54ed17ffff, 8928d54e9b3ffff, 8928d54eda3ffff, 8928d54e807ffff, 8928d545a6bffff, 8928d54ed13ffff, 8928d54eea7ffff, 8928d54ed87ffff, 8928d54532fffff, 8928d54ed83ffff, 8928d54edcbffff, 8928d54e8bbffff, 8928d54e8abffff, 8928d54e8afffff, 8928d545a7bffff, 8928d54ecafffff, 8928d54e9dbffff, 8928d545a4bffff, 8928d545a47ffff, 8928d54e88bffff, 8928d54ed0fffff, 8928d54e8b7ffff, 8928d54e833ffff, 8928d54e80bffff, 8928d54e99bffff, 8928d54ed93ffff, 8928d54e8a7ffff, 8928d54e987ffff, 8928d54e887ffff, 8928d54edbbffff, 8928d54eddbffff, 8928d54edd3ffff, 8928d54ed5bffff, 8928d54e8cfffff, 8928d54ec27ffff, 8928d54ed57ffff, 8928d54e98bffff, 8928d54e847ffff, 8928d54e8c3ffff, 8928d54ec2fffff, 8928d54edcfffff, 8928d54e897ffff, 8928d54e8dbffff, 8928d54ed53ffff, 8928d545313ffff, 8928d54e997ffff, 8928d54e813ffff, 8928d545373ffff, 8928d54ed03ffff, 8928d54e837ffff, 8928d545a63ffff, 8928d54ed6fffff, 8928d54ed67ffff, 8928d54ed4bffff, 8928d54e9d3ffff, 8928d54e9bbffff, 8928d54ed07ffff, 8928d54edc3ffff, 8928d54e8c7ffff, 8928d54eca7ffff, 8928d54e98fffff, 8928d54e9c3ffff, 8928d54ed8fffff, 8928d54e89bffff, 8928d54e9d7ffff, 8928d54e8b3ffff, 8928d54e9c7ffff, 8928d54ec37ffff, 8928d54ed7bffff, 8928d54ed23ffff, 8928d54e883ffff, 8928d54e88fffff, 8928d54ed33ffff, 8928d54ed9bffff, 8928d54e9cbffff, 8928d54edabffff, 8928d54edc7ffff, 8928d54e803ffff, 8928d545303ffff, 8928d54ed63ffff, 8928d54ec23ffff, 8928d54e993ffff, 8928d54e81bffff, 8928d54e8d3ffff, 8928d54ed43ffff, 8928d545a5bffff, 8928d54e8d7ffff, 8928d545377ffff, 8928d54e983ffff, 8928d545307ffff, 8928d54ed47ffff, 8928d54530fffff, 8928d54e83bffff, 8928d54ed97ffff, 8928d545367ffff, 8928d54e857ffff, 8928d54ed4fffff, 8928d54ed2bffff, 8928d545e5bffff, 8928d54e8a3ffff, 8928d545a73ffff, 8928d54e8cbffff, 8928d545acbffff, 8928d5453bbffff, 8928d54ed8bffff, 8928d54ed0bffff, 8928d54ed3bffff, 8928d545317ffff, 8928d54ed37ffff",0.05164519201916605,0.31586565392396454
71,5,8,542937.5,111054.16400905461,457.94245829298086,"8928d435457ffff, 8928d435573ffff, 8928d435553ffff, 8928d435557ffff, 8928d43540bffff",0.048010346486339076,0.3316102677149593
72,28,531,925165.813559322,288439.9276475224,601.0040048872073,"8928d542117ffff, 8928d542103ffff, 8928d54218fffff, 8928d54213bffff, 8928d542137ffff, 8928d542113ffff, 8928d54218bffff, 8928d542123ffff, 8928d5421c3ffff, 8928d542133ffff, 8928d5421a7ffff, 8928d5421bbffff, 8928d542183ffff, 8928d5421cfffff, 8928d5421abffff, 8928d542197ffff, 8928d5421d7ffff, 8928d542107ffff, 8928d542187ffff, 8928d54210fffff, 8928d5421c7ffff, 8928d5421afffff, 8928d54211bffff, 8928d5421b7ffff, 8928d54210bffff, 8928d5421b3ffff, 8928d5421a3ffff, 8928d542127ffff",0.018140005851868063,0.15497702920095333
73,10,156,1682602.6794871795,772772.981543656,752.9818201146959,"8928d542ec7ffff, 8928d542e03ffff, 8928d542e57ffff, 8928d542ecfffff, 8928d542e13ffff, 8928d542e73ffff, 8928d542e0bffff, 8928d542e1bffff, 8928d542e47ffff, 8928d542e0fffff",0.17572708023407005,0.6749044821693958
74,20,344,779109.5755813953,190705.54720985587,549.7058961672985,"8928d542533ffff, 8928d542507ffff, 8928d5425a3ffff, 8928d5425abffff, 8928d542537ffff, 8928d542577ffff, 8928d5425afffff, 8928d542567ffff, 8928d542503ffff, 8928d5425a7ffff, 8928d54252bffff, 8928d54250fffff, 8928d542517ffff, 8928d542193ffff, 8928d5425b7ffff, 8928d542527ffff, 8928d5552dbffff, 8928d54253bffff, 8928d542523ffff, 8928d54252fffff",0.016475092404496062,0.13773835036193002
75,19,205,1725514.8048780488,909559.477054277,721.3117014962021,"8928d542e3bffff, 8928d542eb7ffff, 8928d542e33ffff, 8928d542ea7ffff, 8928d5428dbffff, 8928d542e37ffff, 8928d5428d3ffff, 8928d542e17ffff, 8928d542ebbffff, 8928d542e07ffff, 8928d542eafffff, 8928d542c6bffff, 8928d542ea3ffff, 8928d542e27ffff, 8928d5428c3ffff, 8928d542eabffff, 8928d542c7bffff, 8928d5428cbffff, 8928d542e23ffff",0.11005946253668558,0.48747394639540204
76,22,197,1632803.725888325,523001.8684792122,688.4284923926506,"8928d542a1bffff, 8928d542a03ffff, 8928d542ad7ffff, 8928d542e6bffff, 8928d542acfffff, 8928d542ac3ffff, 8928d542e63ffff, 8928d542e67ffff, 8928d542e6fffff, 8928d542a83ffff, 8928d542e77ffff, 8928d542ac7ffff, 8928d542a9bffff, 8928d542a8bffff, 8928d542a13ffff, 8928d542e2bffff, 8928d542a97ffff, 8928d542ad3ffff, 8928d542a93ffff, 8928d542e7bffff, 8928d542e2fffff, 8928d542a17ffff",0.03740500212181427,0.27826447012521577
77,17,376,963431.0984042553,264114.01433755516,653.3316164050484,"8928d542c4fffff, 8928d54216fffff, 8928d542e9bffff, 8928d542ed7ffff, 8928d54212bffff, 8928d542e8bffff, 8928d542eb3ffff, 8928d542e87ffff, 8928d542167ffff, 8928d542c4bffff, 8928d542e8fffff, 8928d542c5bffff, 8928d542e83ffff, 8928d542e97ffff, 8928d542e93ffff, 8928d54212fffff, 8928d542c43ffff",0.0072859738421199305,0.15025962192414732
78,23,282,1438405.4326241135,645909.1867904019,695.1409544190954,"8928d542aa3ffff, 8928d542847ffff, 8928d542873ffff, 8928d542bdbffff, 8928d542a37ffff, 8928d542aabffff, 8928d542843ffff, 8928d54284fffff, 8928d54286bffff, 8928d542857ffff, 8928d542ab7ffff, 8928d542bd3ffff, 8928d54285bffff, 8928d542aafffff, 8928d54284bffff, 8928d542a87ffff, 8928d54287bffff, 8928d542aa7ffff, 8928d542ab3ffff, 8928d542863ffff, 8928d542853ffff, 8928d54280bffff, 8928d542abbffff",0.07170884450919372,0.3772266235584126
79,21,354,1202859.2033898304,785623.028108167,707.3649580381079,"8928d5421d3ffff, 8928d54256fffff, 8928d5420a3ffff, 8928d542563ffff, 8928d542547ffff, 8928d54256bffff, 8928d5421dbffff, 8928d54257bffff, 8928d54254fffff, 8928d5420b7ffff, 8928d54255bffff, 8928d5420b3ffff, 8928d542557ffff, 8928d542573ffff, 8928d54250bffff, 8928d5420afffff, 8928d5420a7ffff, 8928d542553ffff, 8928d542543ffff, 8928d54254bffff, 8928d54242fffff",0.0927453990187766,0.47065587789175006
80,23,283,2852829.1413427563,1642441.2958568442,1086.1822392668369,"8928d542327ffff, 8928d54058fffff, 8928d542e53ffff, 8928d540583ffff, 8928d5405bbffff, 8928d540517ffff, 8928d54059bffff, 8928d540503ffff, 8928d540513ffff, 8928d5405abffff, 8928d540593ffff, 8928d540597ffff, 8928d54058bffff, 8928d540587ffff, 8928d542e5bffff, 8928d540507ffff, 8928d542e43ffff, 8928d5405b3ffff, 8928d54232fffff, 8928d542e4bffff, 8928d54053bffff, 8928d5405a3ffff, 8928d5405afffff",0.17862426538466825,0.9413698880917392
81,27,258,819289.007751938,220891.56209183735,552.9164133602345,"8928d542597ffff, 8928d5425b3ffff, 8928d54258fffff, 8928d550b2fffff, 8928d54251bffff, 8928d542513ffff, 8928d550b2bffff, 8928d54258bffff, 8928d5425bbffff, 8928d542593ffff, 8928d542583ffff, 8928d550b3bffff, 8928d550b27ffff, 8928d55565bffff, 8928d550bafffff, 8928d54259bffff, 8928d550b67ffff, 8928d550b23ffff, 8928d5556cbffff, 8928d5556dbffff, 8928d542587ffff, 8928d555643ffff, 8928d55564fffff, 8928d55564bffff, 8928d555653ffff, 8928d5425c7ffff, 8928d550b37ffff",0.022770112734580055,0.2114693420532395
82,8,112,1643993.75,621999.0919666733,732.8490980952357,"8928d54202fffff, 8928d542027ffff, 8928d542153ffff, 8928d542037ffff, 8928d542023ffff, 8928d5421cbffff, 8928d54215bffff, 8928d542033ffff",0.13760582635840155,0.8595097198149028
83,31,623,1453652.4285714286,1128212.2524865954,754.5109141716549,"8928d542ecbffff, 8928d542157ffff, 8928d542143ffff, 8928d542ed3ffff, 8928d5423a3ffff, 8928d542163ffff, 8928d5423abffff, 8928d542333ffff, 8928d54233bffff, 8928d54214fffff, 8928d5423afffff, 8928d542edbffff, 8928d5423b7ffff, 8928d542337ffff, 8928d5423a7ffff, 8928d5423bbffff, 8928d542ec3ffff, 8928d542173ffff, 8928d542323ffff, 8928d54217bffff, 8928d54214bffff, 8928d542317ffff, 8928d54216bffff, 8928d542177ffff, 8928d542307ffff, 8928d542397ffff, 8928d542147ffff, 8928d5423b3ffff, 8928d542387ffff, 8928d54238fffff, 8928d542383ffff",0.05604775744587401,0.3406313902808196
84,29,382,1119511.5,662395.0507138215,539.069808311956,"8928d550b57ffff, 8928d5425cfffff, 8928d550b6bffff, 8928d550b4bffff, 8928d5424b7ffff, 8928d550b7bffff, 8928d550b1bffff, 8928d550b43ffff, 8928d5425cbffff, 8928d550b03ffff, 8928d550b77ffff, 8928d550b0bffff, 8928d5424b3ffff, 8928d5425d3ffff, 8928d5424a3ffff, 8928d5425c3ffff, 8928d5425dbffff, 8928d5424bbffff, 8928d5424a7ffff, 8928d550b4fffff, 8928d550b47ffff, 8928d550b63ffff, 8928d542487ffff, 8928d550b13ffff, 8928d542437ffff, 8928d5424afffff, 8928d550b0fffff, 8928d550bc7ffff, 8928d550b73ffff",0.05240230245932134,0.34296373502960087
85,19,82,2162195.1219512196,1043405.0125527034,677.1387204968978,"8928d558a77ffff, 8928d558a67ffff, 8928d558a63ffff, 8928d5599a7ffff, 8928d558a47ffff, 8928d558a7bffff, 8928d54a4d3ffff, 8928d558a73ffff, 8928d558a0fffff, 8928d54a4c7ffff, 8928d54a41bffff, 8928d54a457ffff, 8928d558a0bffff, 8928d54a493ffff, 8928d54a4cfffff, 8928d54a49bffff, 8928d54a4c3ffff, 8928d54a48bffff, 8928d558a6bffff",0.15392615493384218,0.6208064106632755
86,17,129,1318949.0310077518,505340.20358041645,554.5386101688982,"8928d558373ffff, 8928d55830fffff, 8928d558303ffff, 8928d5583abffff, 8928d55831bffff, 8928d5583bbffff, 8928d558307ffff, 8928d55838bffff, 8928d558333ffff, 8928d558377ffff, 8928d55838fffff, 8928d558313ffff, 8928d558317ffff, 8928d55830bffff, 8928d55833bffff, 8928d5583a3ffff, 8928d5583afffff",0.0707072474692125,0.329820285035456
87,24,105,1692926.6666666667,880261.9025328733,628.5366388977562,"8928d558ac7ffff, 8928d558a57ffff, 8928d559d67ffff, 8928d559993ffff, 8928d559d77ffff, 8928d559997ffff, 8928d559d6fffff, 8928d559d73ffff, 8928d559d23ffff, 8928d559d33ffff, 8928d559d2bffff, 8928d558a1bffff, 8928d559987ffff, 8928d559d3bffff, 8928d558a5bffff, 8928d559d27ffff, 8928d559d2fffff, 8928d559d63ffff, 8928d55999bffff, 8928d559d0fffff, 8928d558a4bffff, 8928d558a43ffff, 8928d558a53ffff, 8928d559983ffff",0.11170653914123442,0.5701320487770379
88,27,169,1460618.627218935,524806.7895039929,606.6920208445653,"8928d559e87ffff, 8928d559e97ffff, 8928d559c0fffff, 8928d559c1bffff, 8928d559c03ffff, 8928d559c17ffff, 8928d559c73ffff, 8928d559c0bffff, 8928d559c77ffff, 8928d559c13ffff, 8928d559c47ffff, 8928d559123ffff, 8928d559c07ffff, 8928d559ccfffff, 8928d559c57ffff, 8928d559c43ffff, 8928d559eb7ffff, 8928d559c63ffff, 8928d559c5bffff, 8928d559eb3ffff, 8928d559c4bffff, 8928d55912bffff, 8928d559c7bffff, 8928d55912fffff, 8928d559c4fffff, 8928d559c53ffff, 8928d559e93ffff",0.057683191619227143,0.35943653459800895
89,13,55,2275930.690909091,1089782.2825628791,869.8888714899438,"8928d558adbffff, 8928d559da7ffff, 8928d559d03ffff, 8928d559d13ffff, 8928d559d07ffff, 8928d559d0bffff, 8928d559da3ffff, 8928d559d17ffff, 8928d559dabffff, 8928d559dbbffff, 8928d559db3ffff, 8928d558ad3ffff, 8928d559d1bffff",0.20731579515501922,0.6840290145796293
90,18,103,1517643.6601941749,606206.4516193661,594.7217779102006,"8928d55806fffff, 8928d558237ffff, 8928d5582a7ffff, 8928d5582afffff, 8928d558227ffff, 8928d5583cfffff, 8928d5583cbffff, 8928d5582a3ffff, 8928d5583c7ffff, 8928d5583d3ffff, 8928d5583c3ffff, 8928d558203ffff, 8928d5583dbffff, 8928d5582b7ffff, 8928d55806bffff, 8928d5583d7ffff, 8928d558233ffff, 8928d558207ffff",0.17077280987207516,0.8556849248944204
91,21,128,1486196.40625,396150.36191043985,546.1797068666954,"8928d559cafffff, 8928d559dd7ffff, 8928d55836bffff, 8928d559dcbffff, 8928d559ddbffff, 8928d55836fffff, 8928d559ca7ffff, 8928d559dc3ffff, 8928d559cabffff, 8928d559c37ffff, 8928d559c33ffff, 8928d559d43ffff, 8928d559ca3ffff, 8928d559dd3ffff, 8928d559d53ffff, 8928d559c3bffff, 8928d559dcfffff, 8928d559c23ffff, 8928d559c27ffff, 8928d559c2bffff, 8928d559c2fffff",0.04167678355108188,0.2490553861150816
92,12,99,1722818.6262626264,887662.8814687281,548.2346808992306,"8928d559d8bffff, 8928d559d9bffff, 8928d558327ffff, 8928d559d83ffff, 8928d558367ffff, 8928d559d8fffff, 8928d55832bffff, 8928d559d93ffff, 8928d558323ffff, 8928d558e5bffff, 8928d559d97ffff, 8928d55832fffff",0.11178183734284924,0.4709197645429758
93,17,118,1545327.6186440678,445362.10126951983,546.3441230111036,"8928d559cd7ffff, 8928d559cc7ffff, 8928d559c8bffff, 8928d559c93ffff, 8928d558267ffff, 8928d559cc3ffff, 8928d559c9bffff, 8928d5591a7ffff, 8928d55826fffff, 8928d559ccbffff, 8928d55822bffff, 8928d559137ffff, 8928d5591afffff, 8928d559cd3ffff, 8928d558263ffff, 8928d55826bffff, 8928d559cdbffff",0.03504416070223365,0.2006054837357379
94,16,130,1228611.3461538462,340003.0474002507,563.1329519290755,"8928d559c97ffff, 8928d55834bffff, 8928d559c8fffff, 8928d559cbbffff, 8928d559cb7ffff, 8928d55834fffff, 8928d55835bffff, 8928d558343ffff, 8928d559c87ffff, 8928d55822fffff, 8928d559c83ffff, 8928d558357ffff, 8928d559cb3ffff, 8928d55837bffff, 8928d558353ffff, 8928d558347ffff",0.03259641704832568,0.18892655402670877
95,21,117,1808967.170940171,596852.376054944,558.8423939014227,"8928d55800fffff, 8928d558047ffff, 8928d558397ffff, 8928d558077ffff, 8928d558383ffff, 8928d55802bffff, 8928d558393ffff, 8928d558063ffff, 8928d55804fffff, 8928d558043ffff, 8928d558067ffff, 8928d558387ffff, 8928d558023ffff, 8928d55804bffff, 8928d55802fffff, 8928d55807bffff, 8928d55805bffff, 8928d55803bffff, 8928d558007ffff, 8928d558073ffff, 8928d55839bffff",0.0729774608645464,0.423324641628713
96,16,197,684448.8020304568,195239.3242150402,279.6335510909754,"8928d5d9c53ffff, 8928d5d9e9bffff, 8928d5d9c57ffff, 8928d5d9123ffff, 8928d5d9107ffff, 8928d5d9147ffff, 8928d5d9c8fffff, 8928d5d9c07ffff, 8928d5d9c13ffff, 8928d5d9cc7ffff, 8928d5d9c8bffff, 8928d5d9c17ffff, 8928d5d9c03ffff, 8928d5d9cd7ffff, 8928d5d9173ffff, 8928d5d9cdbffff",0.026357913788531823,0.2532188773059644
97,21,256,899399.640625,272198.4514880278,397.17716927452324,"8928d553263ffff, 8928d55149bffff, 8928d55320fffff, 8928d551493ffff, 8928d553247ffff, 8928d55322bffff, 8928d5514dbffff, 8928d55323bffff, 8928d55320bffff, 8928d4249a3ffff, 8928d4249b3ffff, 8928d553277ffff, 8928d4249a7ffff, 8928d553267ffff, 8928d55326fffff, 8928d55326bffff, 8928d55327bffff, 8928d55324fffff, 8928d4249b7ffff, 8928d553273ffff, 8928d5514d3ffff",0.02737968982385198,0.20056946059950415
